Data,Sentiment
চুদির ভাইরা মোহামেডান ক্লাবটারেও ছাড়লো না,2
সাগর ও রুনির হত্যাকারী কে মনে হয় জাতি একটু হলেও বুজতে পারছে,2
বলদ কথা বলে নাকি চটিগল্প পরে বুঝিনা,2
গালিবয় না হয়ে গল্লিবয় হইলে ভালো হইতো যেহেতু আমরা বাংগালী ,2
"না । আসাই ভালো । যে দেশে এসে প্রি্য়াঙ্কার মত মানুষরা বিব্রত হয় , সে দ্রশে না আসাই ভালো ",2
আরে জত কুলাজ্ঞার কাজ পুলিশ বাহিনী করে টাকার ব্যাগ ক্যামেরায় দেখে ও পুলিশ বলছে প্রমান পাইলে ব্যবস্তা নিবে জত সব চাদা বাজি,2
এ যেনো শাঁক দিয়ে মাছ ডাকার চেষ্টা,2
শালা পাফনই হচ্ছে বড় চোর ওর কারনে পুরা ক্রিকেট বোর্ড আজকে ধংশের মুখে ,2
মুসলমানদের আকিদার যখন এই অবস্থা তাহলে কেন কাফেররা আমাদের উপর বিজয়ী হবে না,2
পি বি আই কমকতাদের জুতা মারা হক,2
"কানুন করে এই শয়তানদের , বাটপারদের , জারজ সন্তানদের , লটারীর ধান্ধাবাজ বন্ধ করা দরকার ",2
গান গাওয়ার জন্য খোদা রেও নামাইলি,2
দুজনে যে ভাবে খাইছেন দশজন খাইতে পারত,2
সর্ব অঙ্গে ব্যথা ঔষুধ লাগাবে কোথা । এই অবস্থা আরকি,2
"খা সালা , তর বাপের জীবণে খাসনিতো ",2
এই কারনেই আমরা বহিবিশ্ব হতে পিছিয়ে ,2
কোন জামানায় আইলাম গো সোনারা ,2
"টাকার কা‌ছে বিক্রি হ‌য়ে‌ছে , এখা‌নে নতুন ক‌রে কি বলার আছে ",2
কেয়ামতের আলামত ! কোরআন ও হাদিসের স্পষ্ট প্রমাণ পাওয়া যাচ্ছে বর্তমান নারীদের অনৈতিক কর্মকান্ডের মাধ্যমে,2
যদি মানুষের বাচ্চা হত এভাবে করত না,2
ভাই আপনি তো বুরা হয়ে জাচ্ছেন,2
